Product ID,Invoice Date,Region,State,City,Gender Type,Operating Profit,Operating Margin,Sales Method
EE9892,2/8/2021,Northeast,Rhode Island,Providence,Men,489.6,0.36,Outlet
CL7461,2/8/2021,Northeast,Rhode Island,Providence,Women,977.13,0.47,Outlet
CK9678,3/6/2021,Northeast,Rhode Island,Providence,Men,1500.72,0.37,Outlet
CK9696,3/6/2021,Northeast,Rhode Island,Providence,Men,473.85,0.39,Outlet
CK9695,3/6/2021,Northeast,Rhode Island,Providence,Women,447.44,0.47,Outlet
CK9683,3/6/2021,Northeast,Rhode Island,Providence,Women,75.2,0.47,Outlet
CK9692,3/6/2021,Northeast,Rhode Island,Providence,Men,297,0.36,Outlet
EE7919,3/6/2021,Northeast,Rhode Island,Providence,Women,638,0.44,Outlet
CL7517,4/7/2021,Northeast,Rhode Island,Providence,Men,1552.32,0.42,Outlet
CK9698,4/7/2021,Northeast,Rhode Island,Providence,Men,368,0.4,Outlet
CK9418,4/7/2021,Northeast,Rhode Island,Providence,Women,295.68,0.42,Outlet
EF0322,4/7/2021,Northeast,Rhode Island,Providence,Women,160.65,0.45,Outlet
CK9427,4/7/2021,Northeast,Rhode Island,Providence,Men,158.4,0.32,Outlet
EF0437,4/7/2021,Northeast,Rhode Island,Providence,Women,686.4,0.44,Outlet
EF0435,5/6/2021,Northeast,Rhode Island,Providence,Men,2398.5,0.41,Outlet
CJ8090,5/6/2021,Northeast,Rhode Island,Providence,Men,686.72,0.37,Outlet
CL7542,5/6/2021,Northeast,Rhode Island,Providence,Women,806.4,0.42,Outlet
CL7311,5/6/2021,Northeast,Rhode Island,Providence,Women,633.42,0.46,Outlet
EE8028,5/6/2021,Northeast,Rhode Island,Providence,Men,799.2,0.37,Outlet
CL7398,5/6/2021,Northeast,Rhode Island,Providence,Women,1473.12,0.44,Outlet
CL7306,6/8/2021,Northeast,Rhode Island,Providence,Men,2534.4,0.4,Outlet
CK9697,6/8/2021,Northeast,Rhode Island,Providence,Men,1433.25,0.39,Outlet
CI9915,6/8/2021,Northeast,Rhode Island,Providence,Women,994.56,0.42,Outlet
CK9590,6/8/2021,Northeast,Rhode Island,Providence,Women,837.2,0.46,Outlet
CL7458,6/8/2021,Northeast,Rhode Island,Providence,Men,900.9,0.35,Outlet
CI9913,6/8/2021,Northeast,Rhode Island,Providence,Women,2302.65,0.45,Outlet
CL7459,7/6/2021,Northeast,Rhode Island,Providence,Men,2498.12,0.38,Outlet
CI9991,7/6/2021,Northeast,Rhode Island,Providence,Men,1349.76,0.37,Outlet
F36996,7/6/2021,Northeast,Rhode Island,Providence,Women,947.7,0.45,Outlet
CJ7974,7/6/2021,Northeast,Rhode Island,Providence,Women,855.6,0.46,Outlet
CL7588,7/6/2021,Northeast,Rhode Island,Providence,Men,762.96,0.34,Outlet
CL7407,7/6/2021,Northeast,Rhode Island,Providence,Women,2170.56,0.42,Outlet
CL7406,8/7/2021,Northeast,Rhode Island,Providence,Men,2835.56,0.41,Outlet
CK9420,8/7/2021,Northeast,Rhode Island,Providence,Men,1307.58,0.38,Outlet
CL7389,8/7/2021,Northeast,Rhode Island,Providence,Women,1096.5,0.43,Outlet
CL7516,8/7/2021,Northeast,Rhode Island,Providence,Women,586.09,0.43,Outlet
CI9989,8/7/2021,Northeast,Rhode Island,Providence,Men,532.8,0.36,Outlet
CL7405,8/7/2021,Northeast,Rhode Island,Providence,Women,1714.56,0.47,Outlet
CL7473,9/6/2021,Northeast,Rhode Island,Providence,Men,2096.64,0.42,Outlet
CJ8110,9/6/2021,Northeast,Rhode Island,Providence,Men,876.9,0.37,Outlet
CJ8019,9/6/2021,Northeast,Rhode Island,Providence,Women,486.33,0.43,Outlet
CK9604,9/6/2021,Northeast,Rhode Island,Providence,Women,441.6,0.46,Outlet
CK9431,9/6/2021,Northeast,Rhode Island,Providence,Men,403.92,0.36,Outlet
EE7289,9/6/2021,Northeast,Rhode Island,Providence,Women,1180.8,0.45,Outlet
B75580,10/8/2021,Northeast,Rhode Island,Providence,Men,1714.21,0.41,Outlet
CK9432,10/8/2021,Northeast,Rhode Island,Providence,Men,981.92,0.38,Outlet
EE4925,10/8/2021,Northeast,Rhode Island,Providence,Women,528,0.44,Outlet
EE4953,10/8/2021,Northeast,Rhode Island,Providence,Women,403.65,0.45,Outlet
CL7469,10/8/2021,Northeast,Rhode Island,Providence,Men,303.6,0.33,Outlet
EF8858,1/1/2020,Northeast,New York,New York,Men,300000,0.5,In-store
EF9219,1/2/2020,Northeast,New York,New York,Men,150000,0.3,In-store
CL7513,1/3/2020,Northeast,New York,New York,Women,140000,0.35,In-store
EE7098,1/4/2020,Northeast,New York,New York,Women,133875,0.35,In-store
CL7425,1/5/2020,Northeast,New York,New York,Men,162000,0.3,In-store
CL7508,1/6/2020,Northeast,New York,New York,Women,125000,0.25,In-store
EE7292,1/7/2020,Northeast,New York,New York,Men,312500,0.5,In-store
CL7589,1/1/2020,Northeast,New York,New York,Men,9633.12,0.61,Online
CJ8061,1/2/2020,Northeast,New York,New York,Men,5132.4,0.42,Online
EE5847,1/3/2020,Northeast,New York,New York,Women,4140,0.46,Online
CK9686,1/4/2020,Northeast,New York,New York,Women,4658.42,0.46,Online
EE4567,1/5/2020,Northeast,New York,New York,Men,5148,0.4,Online
EE5585,1/6/2020,Northeast,New York,New York,Women,4425.2,0.37,Online
B96519,1/7/2020,Northeast,New York,New York,Men,8926.76,0.62,Online
B96563,1/8/2020,Northeast,New York,New York,Men,5282.64,0.44,Online
CL7547,1/21/2020,Northeast,New York,New York,Women,4669.92,0.47,Online
EE4563,1/22/2020,Northeast,New York,New York,Women,4441.36,0.49,Online
CK9714,1/23/2020,Northeast,New York,New York,Men,6060.42,0.43,Online
F36475,1/24/2020,Northeast,New York,New York,Women,5289.6,0.38,Online
FV8794,1/25/2020,Northeast,New York,New York,Men,10258.92,0.63,Online
EE5177,1/26/2020,Northeast,New York,New York,Men,5345.76,0.43,Online
CL7582,1/27/2020,Northeast,New York,New York,Women,4720.17,0.49,Online
F36339,1/28/2020,Northeast,New York,New York,Women,4644,0.5,Online
EF1963,1/29/2020,Northeast,New York,New York,Men,5699.4,0.42,Online
F34442,1/30/2020,Northeast,New York,New York,Women,3748.5,0.35,Online
EE9933,1/31/2020,Northeast,New York,New York,Men,8370,0.62,Online
EE6090,2/1/2020,Northeast,New York,New York,Men,4509.18,0.41,Online
B75583,2/2/2020,Northeast,New York,New York,Women,4914,0.5,Online
EE7922,2/3/2020,Northeast,New York,New York,Women,4801.51,0.49,Online
EE5081,2/4/2020,Northeast,New York,New York,Men,5056.8,0.42,Online
EE4678,2/5/2020,Northeast,New York,New York,Women,4314.94,0.37,Online
CM0076,2/6/2020,Northeast,New York,New York,Men,10955.52,0.64,Online
B28156,2/7/2020,Northeast,New York,New York,Men,5180,0.4,Online
EF0527,2/8/2020,Northeast,New York,New York,Women,5642.82,0.47,Online
EE4566,2/9/2020,Northeast,New York,New York,Women,5078.4,0.48,Online
EE8302,2/10/2020,Northeast,New York,New York,Men,6504.75,0.45,Online
CM0075,3/3/2020,Northeast,New York,New York,Women,6159.6,0.36,Online
EF0152,3/4/2020,Northeast,New York,New York,Men,10501.15,0.61,Online
CM0093,3/5/2020,Northeast,New York,New York,Men,5977.8,0.41,Online
F36218,3/6/2020,Northeast,New York,New York,Women,6138.24,0.48,Online
CM0083,3/7/2020,Northeast,New York,New York,Women,5520.15,0.45,Online
CM0078,3/8/2020,Northeast,New York,New York,Men,6237,0.45,Online
CM0079,3/9/2020,Northeast,New York,New York,Women,7612.8,0.39,Online
CM0074,3/10/2020,Northeast,New York,New York,Men,11292.6,0.6,Online
CM0073,3/11/2020,Northeast,New York,New York,Men,5943.42,0.42,Online
CM0092,3/12/2020,Northeast,New York,New York,Women,5112.9,0.45,Online
EG8672,3/13/2020,Northeast,New York,New York,Women,5141.88,0.46,Online
EG8480,3/14/2020,Northeast,New York,New York,Men,5761.14,0.43,Online
EG3148,3/15/2020,Northeast,New York,New York,Women,6978.4,0.4,Online
CM0082,3/16/2020,Northeast,New York,New York,Men,11498.5,0.61,Online
EG3185,3/17/2020,Northeast,New York,New York,Men,6692.84,0.41,Online
EG4006,3/18/2020,Northeast,New York,New York,Women,5319.9,0.46,Online
EG4007,3/31/2020,Northeast,New York,New York,Women,5323.69,0.47,Online
EH1178,1/8/2020,Northeast,New York,New York,Men,135000,0.3,Outlet
EG4316,1/21/2020,Northeast,New York,New York,Women,133000,0.35,Outlet
EG3253,1/22/2020,Northeast,New York,New York,Women,129937.5,0.35,Outlet
EG4314,1/23/2020,Northeast,New York,New York,Men,162000,0.3,Outlet
EH1379,1/24/2020,Northeast,New York,New York,Women,125000,0.25,Outlet
EH2586,1/25/2020,Northeast,New York,New York,Men,305000,0.5,Outlet
EG3698,1/26/2020,Northeast,New York,New York,Men,138750,0.3,Outlet
EH0165,1/27/2020,Northeast,New York,New York,Women,133000,0.35,Outlet
EH1211,1/28/2020,Northeast,New York,New York,Women,126000,0.35,Outlet
CK9665,1/29/2020,Northeast,New York,New York,Men,153000,0.3,Outlet
CK9663,1/30/2020,Northeast,New York,New York,Women,118750,0.25,Outlet
EG3953,1/31/2020,Northeast,New York,New York,Men,300000,0.5,Outlet
EG4176,2/1/2020,Northeast,New York,New York,Men,135000,0.3,Outlet
CI9916,2/2/2020,Northeast,New York,New York,Women,126000,0.35,Outlet
EG4175,2/3/2020,Northeast,New York,New York,Women,129937.5,0.35,Outlet
EG4004,2/4/2020,Northeast,New York,New York,Men,148500,0.3,Outlet
CJ8068,2/5/2020,Northeast,New York,New York,Women,118750,0.25,Outlet
CK9681,2/6/2020,Northeast,New York,New York,Men,366000,0.5,Outlet
EE9731,2/7/2020,Northeast,New York,New York,Men,152625,0.3,Outlet
CK9591,2/8/2020,Northeast,New York,New York,Women,157500,0.35,Outlet
CK9648,2/9/2020,Northeast,New York,New York,Women,148750,0.35,Outlet
CK9602,2/10/2020,Northeast,New York,New York,Men,157500,0.3,Outlet
F34491,3/3/2020,Northeast,New York,New York,Women,162500,0.25,Outlet
CK9693,3/4/2020,Northeast,New York,New York,Men,375000,0.5,Outlet
CJ8013,3/5/2020,Northeast,New York,New York,Men,165000,0.3,Outlet
CL7567,3/6/2020,Northeast,New York,New York,Women,161875,0.35,Outlet
CK9694,3/7/2020,Northeast,New York,New York,Women,157500,0.35,Outlet
CL7604,3/8/2020,Northeast,New York,New York,Men,162000,0.3,Outlet
CL7488,3/9/2020,Northeast,New York,New York,Women,170625,0.25,Outlet
CK9436,3/10/2020,Northeast,New York,New York,Men,382500,0.5,Outlet
CK9592,3/11/2020,Northeast,New York,New York,Men,169125,0.3,Outlet
CL7366,3/12/2020,Northeast,New York,New York,Women,166250,0.35,Outlet
CK9661,3/13/2020,Northeast,New York,New York,Women,157500,0.35,Outlet
CK9650,3/14/2020,Northeast,New York,New York,Men,166500,0.3,Outlet
CL7415,3/15/2020,Northeast,New York,New York,Women,178750,0.25,Outlet
CL7626,3/16/2020,Northeast,New York,New York,Men,375000,0.5,Outlet
CJ7990,3/17/2020,Northeast,New York,New York,Men,169125,0.3,Outlet
CL7534,3/18/2020,Northeast,New York,New York,Women,166250,0.35,Outlet
CL7413,3/31/2020,Northeast,New York,New York,Women,161875,0.35,Outlet
CK9500,1/1/2020,Northeast,New York,New York,Men,6789.12,0.52,Outlet
CL7369,1/2/2020,Northeast,New York,New York,Men,4032,0.35,Outlet
EE8156,1/3/2020,Northeast,New York,New York,Women,4144,0.37,Outlet
CL7607,1/4/2020,Northeast,New York,New York,Women,3742.92,0.37,Outlet
CL7385,1/5/2020,Northeast,New York,New York,Men,4868.46,0.37,Outlet
EE9856,1/6/2020,Northeast,New York,New York,Women,4012.8,0.32,Outlet
EE8260,1/7/2020,Northeast,New York,New York,Men,6658.08,0.52,Outlet
EE8448,1/8/2020,Northeast,New York,New York,Men,4054.05,0.33,Outlet
EE8181,1/21/2020,Northeast,New York,New York,Women,3927.68,0.38,Outlet
CK9682,1/22/2020,Northeast,New York,New York,Women,3015.68,0.38,Outlet
CL7377,1/23/2020,Northeast,New York,New York,Men,4605.3,0.35,Outlet
CL7605,1/24/2020,Northeast,New York,New York,Women,3654,0.29,Outlet
EE9734,1/25/2020,Northeast,New York,New York,Men,8112,0.52,Outlet
EF1053,1/26/2020,Northeast,New York,New York,Men,3969,0.36,Outlet
EE7925,1/27/2020,Northeast,New York,New York,Women,3475.98,0.41,Outlet
CL7614,1/28/2020,Northeast,New York,New York,Women,2976,0.4,Outlet
EE9847,1/29/2020,Northeast,New York,New York,Men,3976.64,0.32,Outlet
EG3289,1/30/2020,Northeast,New York,New York,Women,3139.56,0.27,Outlet
CL7615,1/31/2020,Northeast,New York,New York,Men,6629.04,0.54,Outlet
CL7276,2/1/2020,Northeast,New York,New York,Men,3638.25,0.33,Outlet
CL7453,2/2/2020,Northeast,New York,New York,Women,3351.6,0.38,Outlet
CL7329,2/3/2020,Northeast,New York,New York,Women,3314.83,0.37,Outlet
CL7387,2/4/2020,Northeast,New York,New York,Men,4451.04,0.36,Outlet
CM4762,2/5/2020,Northeast,New York,New York,Women,3506.49,0.27,Outlet
CM4984,2/6/2020,Northeast,New York,New York,Men,8374.08,0.52,Outlet
CM4691,2/7/2020,Northeast,New York,New York,Men,3833.2,0.35,Outlet
CM4826,2/8/2020,Northeast,New York,New York,Women,4354.56,0.42,Outlet
CM0015,2/9/2020,Northeast,New York,New York,Women,3814.8,0.4,Outlet
EE8603,2/10/2020,Northeast,New York,New York,Men,4606,0.35,Outlet
CL7496,3/3/2020,Northeast,New York,New York,Women,4083.2,0.29,Outlet
EE8444,3/4/2020,Northeast,New York,New York,Men,9776,0.52,Outlet
CM4827,3/5/2020,Northeast,New York,New York,Men,4739.6,0.34,Outlet
CM0014,3/6/2020,Northeast,New York,New York,Women,4490.32,0.41,Outlet
CM4737,3/7/2020,Northeast,New York,New York,Women,4288.68,0.38,Outlet
EF0440,3/8/2020,Northeast,New York,New York,Men,4406.4,0.34,Outlet
EE9748,3/9/2020,Northeast,New York,New York,Women,5107.84,0.32,Outlet
EG4223,3/10/2020,Northeast,New York,New York,Men,9929.92,0.52,Outlet
CM0013,3/11/2020,Northeast,New York,New York,Men,4824.06,0.37,Outlet
B44880,3/12/2020,Northeast,New York,New York,Women,4336.5,0.42,Outlet
F34876,3/13/2020,Northeast,New York,New York,Women,3496.5,0.37,Outlet
EE8836,3/14/2020,Northeast,New York,New York,Men,4347.92,0.34,Outlet
EF0523,3/15/2020,Northeast,New York,New York,Women,4466.88,0.27,Outlet
EH1858,3/16/2020,Northeast,New York,New York,Men,7995,0.52,Outlet
EG3821,3/17/2020,Northeast,New York,New York,Men,4516.22,0.34,Outlet
EF4458,3/18/2020,Northeast,New York,New York,Women,4298.66,0.37,Outlet
EG3291,3/31/2020,Northeast,New York,New York,Women,5184,0.4,Outlet
EF5928,2/15/2021,Northeast,Delaware,Wilmington,Women,21000,0.4,In-store
EH1859,2/15/2021,Northeast,Delaware,Wilmington,Men,33750,0.3,In-store
CM4828,2/15/2021,Northeast,Delaware,Wilmington,Women,52000,0.4,In-store
EG3295,3/13/2021,Northeast,Delaware,Wilmington,Men,76300,0.35,In-store
CM4985,3/13/2021,Northeast,Delaware,Wilmington,Men,35000,0.35,In-store
CM4964,3/13/2021,Northeast,Delaware,Wilmington,Women,33000,0.4,In-store
CM4690,3/13/2021,Northeast,Delaware,Wilmington,Women,17500,0.4,In-store
EF4970,3/13/2021,Northeast,Delaware,Wilmington,Men,26250,0.3,In-store
CM0010,3/13/2021,Northeast,Delaware,Wilmington,Women,44000,0.4,In-store
EF6877,4/14/2021,Northeast,Delaware,Wilmington,Men,73500,0.35,In-store
FW6635,4/14/2021,Northeast,Delaware,Wilmington,Men,31500,0.35,In-store
CM4760,4/14/2021,Northeast,Delaware,Wilmington,Women,27000,0.4,In-store
DB3258,4/14/2021,Northeast,Delaware,Wilmington,Women,21000,0.4,In-store
EF4375,4/14/2021,Northeast,Delaware,Wilmington,Men,22500,0.3,In-store
EE7159,4/14/2021,Northeast,Delaware,Wilmington,Women,48000,0.4,In-store
CM4983,5/13/2021,Northeast,Delaware,Wilmington,Men,109725,0.35,In-store
EE8925,5/13/2021,Northeast,Delaware,Wilmington,Men,48125,0.35,In-store
G27722,5/13/2021,Northeast,Delaware,Wilmington,Women,54000,0.4,In-store
EG2012,5/13/2021,Northeast,Delaware,Wilmington,Women,45000,0.4,In-store
EG9825,5/13/2021,Northeast,Delaware,Wilmington,Men,45375,0.3,In-store
EF4966,5/13/2021,Northeast,Delaware,Wilmington,Women,96000,0.4,In-store
EH1389,6/15/2021,Northeast,Delaware,Wilmington,Men,125125,0.35,In-store
EG9824,6/15/2021,Northeast,Delaware,Wilmington,Men,70000,0.35,In-store
EF6058,6/15/2021,Northeast,Delaware,Wilmington,Women,58500,0.4,In-store
EF6508,6/15/2021,Northeast,Delaware,Wilmington,Women,54000,0.4,In-store
EG5475,6/15/2021,Northeast,Delaware,Wilmington,Men,49500,0.3,In-store
EF5320,6/15/2021,Northeast,Delaware,Wilmington,Women,108000,0.4,In-store
EF5642,7/13/2021,Northeast,Delaware,Wilmington,Men,129937.5,0.35,In-store
EE7160,7/13/2021,Northeast,Delaware,Wilmington,Men,74375,0.35,In-store
EF5547,7/13/2021,Northeast,Delaware,Wilmington,Women,63000,0.4,In-store
EG7753,7/13/2021,Northeast,Delaware,Wilmington,Women,54000,0.4,In-store
EF5549,7/13/2021,Northeast,Delaware,Wilmington,Men,53625,0.3,In-store
EF5314,7/13/2021,Northeast,Delaware,Wilmington,Women,120000,0.4,In-store
EF4933,8/14/2021,Northeast,Delaware,Wilmington,Men,125125,0.35,In-store
EG9829,8/14/2021,Northeast,Delaware,Wilmington,Men,74375,0.35,In-store
EG7876,8/14/2021,Northeast,Delaware,Wilmington,Women,63000,0.4,In-store
EF4935,8/14/2021,Northeast,Delaware,Wilmington,Women,45000,0.4,In-store
EF4983,8/14/2021,Northeast,Delaware,Wilmington,Men,37125,0.3,In-store
EG9053,8/14/2021,Northeast,Delaware,Wilmington,Women,96000,0.4,In-store
EF4374,9/13/2021,Northeast,Delaware,Wilmington,Men,101062.5,0.35,In-store
EH3522,9/13/2021,Northeast,Delaware,Wilmington,Men,56875,0.35,In-store
EG0576,9/13/2021,Northeast,Delaware,Wilmington,Women,40500,0.4,In-store
EF6507,9/13/2021,Northeast,Delaware,Wilmington,Women,36000,0.4,In-store
EF5386,9/13/2021,Northeast,Delaware,Wilmington,Men,33000,0.3,In-store
CL7520,9/13/2021,Northeast,Delaware,Wilmington,Women,72000,0.4,In-store
EG0578,10/15/2021,Northeast,Delaware,Wilmington,Men,99750,0.35,In-store
EG6920,10/15/2021,Northeast,Delaware,Wilmington,Men,57750,0.35,In-store
EG6846,10/15/2021,Northeast,Delaware,Wilmington,Women,44000,0.4,In-store
EE9854,10/15/2021,Northeast,Delaware,Wilmington,Women,38500,0.4,In-store
CL7456,10/15/2021,Northeast,Delaware,Wilmington,Men,34125,0.3,In-store
EE9733,2/15/2021,Northeast,Delaware,Wilmington,Women,816.75,0.55,Online
CL7333,2/15/2021,Northeast,Delaware,Wilmington,Men,1199.25,0.41,Online
EE9729,2/15/2021,Northeast,Delaware,Wilmington,Women,2025.66,0.53,Online
EG6845,3/13/2021,Northeast,Delaware,Wilmington,Men,2616.48,0.46,Online
EE8202,3/13/2021,Northeast,Delaware,Wilmington,Men,1193.4,0.45,Online
CL7361,3/13/2021,Northeast,Delaware,Wilmington,Women,1080.54,0.54,Online
EE8265,3/13/2021,Northeast,Delaware,Wilmington,Women,525.76,0.53,Online
EE8604,3/13/2021,Northeast,Delaware,Wilmington,Men,924.14,0.41,Online
EF1052,3/13/2021,Northeast,Delaware,Wilmington,Women,1404,0.5,Online
EF1051,4/14/2021,Northeast,Delaware,Wilmington,Men,2358,0.5,Online
EE9732,4/14/2021,Northeast,Delaware,Wilmington,Men,1089.46,0.47,Online
EF0433,4/14/2021,Northeast,Delaware,Wilmington,Women,876.15,0.55,Online
EE9895,4/14/2021,Northeast,Delaware,Wilmington,Women,718.08,0.51,Online
EE8128,4/14/2021,Northeast,Delaware,Wilmington,Men,951.75,0.45,Online
EE7928,4/14/2021,Northeast,Delaware,Wilmington,Women,1600.56,0.54,Online
EE9266,5/13/2021,Northeast,Delaware,Wilmington,Men,3916.8,0.48,Online
CL9915,5/13/2021,Northeast,Delaware,Wilmington,Men,1459.35,0.45,Online
CL7533,5/13/2021,Northeast,Delaware,Wilmington,Women,1726.92,0.52,Online
CM0012,5/13/2021,Northeast,Delaware,Wilmington,Women,1385.8,0.52,Online
CM0032,5/13/2021,Northeast,Delaware,Wilmington,Men,1554,0.42,Online
EE8200,5/13/2021,Northeast,Delaware,Wilmington,Women,3088.8,0.55,Online
CL7332,6/15/2021,Northeast,Delaware,Wilmington,Men,4433.94,0.46,Online
F37008,6/15/2021,Northeast,Delaware,Wilmington,Men,2592,0.45,Online
EE9728,6/15/2021,Northeast,Delaware,Wilmington,Women,1937.15,0.53,Online
B75581,6/15/2021,Northeast,Delaware,Wilmington,Women,1691.25,0.55,Online
F34851,6/15/2021,Northeast,Delaware,Wilmington,Men,1500,0.4,Online
EF0434,6/15/2021,Northeast,Delaware,Wilmington,Women,4006.8,0.53,Online
CM0008,7/13/2021,Northeast,Delaware,Wilmington,Men,4823,0.5,Online
CL7487,7/13/2021,Northeast,Delaware,Wilmington,Men,2516.85,0.45,Online
EE8212,7/13/2021,Northeast,Delaware,Wilmington,Women,2258.28,0.54,Online
CL7465,7/13/2021,Northeast,Delaware,Wilmington,Women,2051.1,0.53,Online
EE9758,7/13/2021,Northeast,Delaware,Wilmington,Men,1965.54,0.41,Online
CL7334,7/13/2021,Northeast,Delaware,Wilmington,Women,3987.5,0.5,Online
EE9735,8/14/2021,Northeast,Delaware,Wilmington,Men,3993.5,0.49,Online
CL9925,8/14/2021,Northeast,Delaware,Wilmington,Men,2767.36,0.46,Online
F34820,8/14/2021,Northeast,Delaware,Wilmington,Women,2205,0.5,Online
CM0023,8/14/2021,Northeast,Delaware,Wilmington,Women,1291.5,0.5,Online
EF0584,8/14/2021,Northeast,Delaware,Wilmington,Men,1417.5,0.45,Online
CL7307,8/14/2021,Northeast,Delaware,Wilmington,Women,3681.6,0.52,Online
BB7066,9/13/2021,Northeast,Delaware,Wilmington,Men,3479,0.49,Online
CM0033,9/13/2021,Northeast,Delaware,Wilmington,Men,1797.75,0.45,Online
CL7443,9/13/2021,Northeast,Delaware,Wilmington,Women,1337.73,0.51,Online
CL9962,9/13/2021,Northeast,Delaware,Wilmington,Women,1254.6,0.51,Online
CK9685,9/13/2021,Northeast,Delaware,Wilmington,Men,1320,0.44,Online
CJ7959,9/13/2021,Northeast,Delaware,Wilmington,Women,2630.88,0.54,Online
CL7546,10/15/2021,Northeast,Delaware,Wilmington,Men,3225.6,0.45,Online
CL7286,10/15/2021,Northeast,Delaware,Wilmington,Men,2111.4,0.46,Online
CJ8018,10/15/2021,Northeast,Delaware,Wilmington,Women,1430,0.55,Online
CK9447,10/15/2021,Northeast,Delaware,Wilmington,Women,1144,0.5,Online
B96555,10/15/2021,Northeast,Delaware,Wilmington,Men,1215.2,0.4,Online
G28939,10/19/2021,Northeast,New Hampshire,Manchester,Men,133000,0.4,Outlet
FV3428,10/19/2021,Northeast,New Hampshire,Manchester,Men,78000,0.4,Outlet
FV3289,10/19/2021,Northeast,New Hampshire,Manchester,Women,39000,0.3,Outlet
CK9528,10/19/2021,Northeast,New Hampshire,Manchester,Women,34125,0.3,Outlet
CK9603,10/19/2021,Northeast,New Hampshire,Manchester,Men,39375,0.3,Outlet
CL7566,10/19/2021,Northeast,New Hampshire,Manchester,Women,84000,0.35,Outlet
FV3671,11/18/2021,Northeast,New Hampshire,Manchester,Men,135000,0.4,Outlet
FV3335,11/18/2021,Northeast,New Hampshire,Manchester,Men,84500,0.4,Outlet
FV3675,11/18/2021,Northeast,New Hampshire,Manchester,Women,67275,0.3,Outlet
EG8690,11/18/2021,Northeast,New Hampshire,Manchester,Women,63375,0.3,Outlet
F36642,11/18/2021,Northeast,New Hampshire,Manchester,Men,67500,0.3,Outlet
CG4045,11/18/2021,Northeast,New Hampshire,Manchester,Women,112000,0.35,Outlet
CL7633,12/17/2021,Northeast,New Hampshire,Manchester,Men,187500,0.4,Outlet
FV3334,12/17/2021,Northeast,New Hampshire,Manchester,Men,110500,0.4,Outlet
FV3361,12/17/2021,Northeast,New Hampshire,Manchester,Women,78000,0.3,Outlet
EG5345,12/17/2021,Northeast,New Hampshire,Manchester,Women,68250,0.3,Outlet
FV3353,12/17/2021,Northeast,New Hampshire,Manchester,Men,78750,0.3,Outlet
FV3187,12/17/2021,Northeast,New Hampshire,Manchester,Women,126000,0.35,Outlet
FV3631,1/24/2021,Northeast,New Hampshire,Manchester,Men,96250,0.35,Outlet
FU7134,1/24/2021,Northeast,New Hampshire,Manchester,Men,57750,0.35,Outlet
